SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,avg high,avg low,avg volume,
68,Binance Coin,BNB,2017-10-01 23:59:59,1.52894997596741,1.25989997386932,1.28418004512787,1.52653002738953,9043600,152653000,1.82748599052429,1.47592000961304,11510810,
69,Binance Coin,BNB,2017-10-02 23:59:59,1.98286998271942,1.51344001293182,1.52662003040314,1.96466994285584,19367700,196467000,1.86441199779511,1.53078801631927,10917342,
70,Binance Coin,BNB,2017-10-03 23:59:59,2.03294992446899,1.67165005207062,1.96782994270325,1.82070004940033,14411500,182070000,1.78889000415802,1.52821600437164,8159558,
71,Binance Coin,BNB,2017-10-04 23:59:59,1.85747003555298,1.51766002178192,1.85150003433228,1.60148000717163,7227750,160148000,1.70311601161957,1.43733198642731,6180318,
72,Binance Coin,BNB,2017-10-05 23:59:59,1.73519003391266,1.4169499874115,1.63498997688293,1.67849004268646,7503500,167849000,1.64710800647736,1.37534198760986,6668188,
73,Binance Coin,BNB,2017-10-06 23:59:59,1.71358001232147,1.53424000740051,1.6773099899292,1.57991003990173,6076260,157991000,1.59389200210571,1.36052598953247,6550042,
74,Binance Coin,BNB,2017-10-07 23:59:59,1.605260014534,1.50057995319366,1.605260014534,1.58424997329712,5578780,158425000,1.54240798950195,1.32927598953247,6559418,
75,Binance Coin,BNB,2017-10-08 23:59:59,1.60407996177673,1.21722996234894,1.57617998123169,1.21722996234894,4515300,121723000,1.5093939781189,1.28568799495697,6498832,
76,Binance Coin,BNB,2017-10-09 23:59:59,1.57743000984192,1.2077100276947,1.2077100276947,1.40377998352051,9667100,140378000,1.4909099817276,1.2789400100708,6736924,
77,Binance Coin,BNB,2017-10-10 23:59:59,1.46911001205444,1.34286999702454,1.43106997013092,1.39336001873016,6912770,139336000,1.48306198120117,1.3188019990921,5474516,
78,Binance Coin,BNB,2017-10-11 23:59:59,1.45615994930267,1.37799000740051,1.39944005012512,1.43373000621796,6123140,143373000,1.52512197494507,1.33177800178528,5289548,
79,Binance Coin,BNB,2017-10-12 23:59:59,1.44018995761871,1.28263998031616,1.42996001243591,1.34376001358032,5275850,134376000,1.55387399196625,1.33432199954987,4656986,
80,Binance Coin,BNB,2017-10-13 23:59:59,1.51165997982025,1.18349003791809,1.33650994300842,1.43547999858856,5705760,143548000,1.56054599285126,1.34899599552155,3950694,
81,Binance Coin,BNB,2017-10-14 23:59:59,1.53819000720978,1.40701997280121,1.46932005882263,1.53819000720978,3355060,153819000,1.54238600730896,1.35397198200226,3271770,
82,Binance Coin,BNB,2017-10-15 23:59:59,1.67940998077393,1.40775001049042,1.49512994289398,1.55843997001648,5987930,155844000,1.50547001361847,1.32240397930145,2959002,
83,Binance Coin,BNB,2017-10-16 23:59:59,1.59992003440857,1.39070999622345,1.55598998069763,1.4407000541687,2960330,144070000,1.44415001869202,1.28470797538757,2102062,
84,Binance Coin,BNB,2017-10-17 23:59:59,1.47354996204376,1.35600996017456,1.43768000602722,1.38995003700256,1744390,138995000,1.37803602218628,1.24061796665192,1776324,
85,Binance Coin,BNB,2017-10-18 23:59:59,1.42086005210876,1.20836997032166,1.39350998401642,1.32755994796753,2311140,132756000,1.34321603775024,1.20610997676849,1753690,
86,Binance Coin,BNB,2017-10-19 23:59:59,1.35361003875732,1.24917995929718,1.32868003845215,1.28461003303528,1791220,128461000,1.31466403007507,1.18364598751068,1762574,
87,Binance Coin,BNB,2017-10-20 23:59:59,1.37281000614166,1.21926999092102,1.28325998783112,1.24191999435425,1703230,122967466.88,1.31975402832031,1.16106598377228,2371008,
88,Binance Coin,BNB,2017-10-21 23:59:59,1.26935005187988,1.17025995254517,1.23734998703003,1.2540500164032,1331640,124168506.7,1.29904601573944,1.15150797367096,2488034,
89,Binance Coin,BNB,2017-10-22 23:59:59,1.29945003986359,1.18347001075745,1.25530004501343,1.21377003192902,1631220,120180222.78,1.29737000465393,1.13708798885345,2701708,
90,Binance Coin,BNB,2017-10-23 23:59:59,1.27810001373291,1.09605002403259,1.23135995864868,1.18373000621796,2355560,117205842.22,1.28093600273132,1.12181599140167,2788994,
91,Binance Coin,BNB,2017-10-24 23:59:59,1.37906002998352,1.13627994060516,1.17692995071411,1.24843001365662,4833390,123612048.02,1.2661740064621,1.13056797981262,2616934,
92,Binance Coin,BNB,2017-10-25 23:59:59,1.2692699432373,1.17147994041443,1.24340999126434,1.25277996063232,2288360,124042758.92,1.24250800609589,1.13508198261261,2044194,
93,Binance Coin,BNB,2017-10-26 23:59:59,1.26096999645233,1.09816002845764,1.26096999645233,1.20860004425049,2400010,119668320.4,1.26037201881409,1.14147999286652,2073968,
94,Binance Coin,BNB,2017-10-27 23:59:59,1.21728003025055,1.10711002349854,1.20875000953674,1.17418003082275,2067650,116260258.52,1.29025402069092,1.17607598304749,2273396,
95,Binance Coin,BNB,2017-10-28 23:59:59,1.20429003238678,1.13980996608734,1.18092000484467,1.15257000923157,1495260,114120565.98,1.31383001804352,1.19826397895813,2283650,
96,Binance Coin,BNB,2017-10-29 23:59:59,1.26073002815247,1.1588499546051,1.17836999893188,1.24123001098633,1969690,122899147.22,1.34746000766754,1.20942597389221,2694702,
97,Binance Coin,BNB,2017-10-30 23:59:59,1.35859000682831,1.20346999168396,1.23336005210876,1.31227004528046,2437230,129933101.78,1.3913880109787,1.23656797409058,2940978,
98,Binance Coin,BNB,2017-10-31 23:59:59,1.41038000583649,1.27113997936249,1.3359500169754,1.31289005279541,3397150,129994490.46,1.45965600013733,1.27565996646881,3390596,
99,Binance Coin,BNB,2017-11-01 23:59:59,1.33516001701355,1.21805000305176,1.33516001701355,1.26154005527496,2118920,124910121.56,1.50501799583435,1.31247997283936,3247396,
100,Binance Coin,BNB,2017-11-02 23:59:59,1.3724399805069,1.19561994075775,1.26024997234344,1.29963004589081,3550520,128681564.82,1.5709939956665,1.36500597000122,3832162,
101,Binance Coin,BNB,2017-11-03 23:59:59,1.48037004470825,1.29455995559692,1.29455995559692,1.45922005176544,3201070,144483209.08,1.66014399528503,1.43612399101257,5015958,
102,Binance Coin,BNB,2017-11-04 23:59:59,1.69992995262146,1.39892995357513,1.45597994327545,1.63719999790192,4685320,162105720.8,1.77510600090027,1.53270599842072,8134984,
103,Binance Coin,BNB,2017-11-05 23:59:59,1.63718998432159,1.45524001121521,1.63718998432159,1.52165997028351,2681150,150665643.24,1.86996603012085,1.63170800209045,11036360,
104,Binance Coin,BNB,2017-11-06 23:59:59,1.66504001617432,1.48067998886108,1.52878999710083,1.5697900056839,5042750,155431187.06,1.95642201900482,1.66961600780487,12731130,
105,Binance Coin,BNB,2017-11-07 23:59:59,1.81818997859955,1.55121004581451,1.56909000873566,1.80643999576569,9469500,178862850.16,2.00696401596069,1.69633800983429,13358210,
106,Binance Coin,BNB,2017-11-08 23:59:59,2.05518007278442,1.77746999263763,1.7990700006485,2.03101992607117,18796200,201099414.28,1.97788600921631,1.6786080121994,14524050,
107,Binance Coin,BNB,2017-11-09 23:59:59,2.17423009872437,1.89393997192383,2.05313992500305,1.99076998233795,19192200,197114100.78,1.91385400295258,1.62663402557373,13212570,
108,Binance Coin,BNB,2017-11-10 23:59:59,2.06946992874146,1.64478003978729,2.00773000717163,1.79683995246887,11155000,177912315.76,1.82608199119568,1.56150002479553,10940050,
109,Binance Coin,BNB,2017-11-11 23:59:59,1.91775000095367,1.61428999900818,1.7862800359726,1.67046999931335,8178150,165399916.58,1.73718400001526,1.53164401054382,10232150,
110,Binance Coin,BNB,2017-11-12 23:59:59,1.67279994487762,1.46256005764008,1.66888999938965,1.51969003677368,15298700,150470585.66,1.69007799625397,1.51616401672363,10382248,
111,Binance Coin,BNB,2017-11-13 23:59:59,1.73502004146576,1.51760005950928,1.52601003646851,1.68661999702454,12238800,166998992.68,1.67204999923706,1.52271201610565,9024276,
112,Binance Coin,BNB,2017-11-14 23:59:59,1.73537003993988,1.56826996803284,1.68928003311157,1.59257996082306,7829600,157687716.12,1.66040198802948,1.51883800029755,13009976,
113,Binance Coin,BNB,2017-11-15 23:59:59,1.62497997283936,1.49549996852875,1.58776998519897,1.53044998645782,7615500,151535976.3,1.65357398986816,1.51874401569366,19060396,
114,Binance Coin,BNB,2017-11-16 23:59:59,1.68221998214722,1.53689002990723,1.5561900138855,1.57791996002197,8928640,156236170.88,1.66070799827576,1.53076601028442,20136196,
115,Binance Coin,BNB,2017-11-17 23:59:59,1.58265995979309,1.49530005455017,1.58004999160767,1.5103600025177,8508840,149546785.04,1.6561980009079,1.53335599899292,19438626,
116,Binance Coin,BNB,2017-11-18 23:59:59,1.67677998542786,1.49822998046875,1.51136004924774,1.67432999610901,32167300,165782110.62,1.66394000053406,1.5459419965744,19172258,
117,Binance Coin,BNB,2017-11-19 23:59:59,1.7012300491333,1.56780004501343,1.67335999011993,1.61377000808716,38081700,159785822.78,1.65192000865936,1.55381400585175,14417326,
118,Binance Coin,BNB,2017-11-20 23:59:59,1.66065001487732,1.55560994148254,1.62558996677399,1.62444996833801,12994500,160843292.3,1.67571001052856,1.55137000083923,9232066,
119,Binance Coin,BNB,2017-11-21 23:59:59,1.65966999530792,1.54983997344971,1.6581699848175,1.57405996322632,5440790,155853976.84,1.73510801792145,1.57904200553894,9201146,
120,Binance Coin,BNB,2017-11-22 23:59:59,1.62136995792389,1.55823004245758,1.59048998355865,1.61175000667572,7177000,159585814.5,1.7902360200882,1.6344220161438,9924358,
121,Binance Coin,BNB,2017-11-23 23:59:59,1.61668002605438,1.53759002685547,1.61059999465942,1.54869997501373,8392640,153342981.8,1.85541603565216,1.68070201873779,13054278,
122,Binance Coin,BNB,2017-11-24 23:59:59,1.82018005847931,1.55558001995087,1.56953001022339,1.71771001815796,12155400,170077337.94,1.92385003566742,1.74679200649261,18651290,
123,Binance Coin,BNB,2017-11-25 23:59:59,1.95764005184174,1.69396996498108,1.71696996688843,1.87387001514435,12839900,185539364.18,1.97013201713562,1.77230999469757,24973310,
124,Binance Coin,BNB,2017-11-26 23:59:59,1.93531000614166,1.826740026474,1.894739985466,1.8531299829483,9056850,183485813.82,1.98918602466583,1.78580400943756,28717230,
125,Binance Coin,BNB,2017-11-27 23:59:59,1.94727003574371,1.78963005542755,1.87083005905151,1.94298005104065,22826600,192382221.72,2.02952604293823,1.80505001544952,32679300,
126,Binance Coin,BNB,2017-11-28 23:59:59,1.95885002613068,1.86803996562958,1.95885002613068,1.91710996627808,36377700,189820729.54,2.06320402622223,1.846501994133,32980520,
127,Binance Coin,BNB,2017-11-29 23:59:59,2.05158996582031,1.68316996097565,1.92434000968933,1.75153005123138,43765500,173425991.42,2.14766402244568,1.88373198509216,32737680,
128,Binance Coin,BNB,2017-11-30 23:59:59,2.0529100894928,1.76144003868103,1.76144003868103,1.99697005748749,31559500,197727987.58,2.25275201797485,1.99871599674225,32229820,
129,Binance Coin,BNB,2017-12-01 23:59:59,2.13701009750366,1.92297005653381,1.99695003032684,2.07023000717163,28867200,204981753.22,2.38852801322937,2.14679000377655,35755920,
130,Binance Coin,BNB,2017-12-02 23:59:59,2.1156599521637,1.99688994884491,2.07705998420715,2.0841600894928,24332700,206361018.24,2.51688799858093,2.23137199878693,38328780,
131,Binance Coin,BNB,2017-12-03 23:59:59,2.38115000724793,2.05418992042542,2.08541011810303,2.22725009918213,35163500,220528931.5,2.67664198875427,2.32987999916077,39121820,
132,Binance Coin,BNB,2017-12-04 23:59:59,2.57702994346619,2.25809001922607,2.25809001922607,2.49167990684509,41226200,246711203.52,2.77420997619629,2.370955991745,39818820,
133,Binance Coin,BNB,2017-12-05 23:59:59,2.73179006576538,2.50181007385254,2.50181007385254,2.59529995918274,49190000,256971034.2,2.83227200508118,2.38540797233582,37016980,
134,Binance Coin,BNB,2017-12-06 23:59:59,2.77881002426147,2.34588003158569,2.58043003082275,2.58769011497498,41731500,256217537.66,2.82500200271606,2.3273859500885,31030680,
135,Binance Coin,BNB,2017-12-07 23:59:59,2.9144299030304,2.48942995071411,2.54940009117126,2.77994990348816,28297900,275253969.3,2.83413600921631,2.35887994766235,26569780,
136,Binance Coin,BNB,2017-12-08 23:59:59,2.86898994445801,2.25956988334656,2.76609992980957,2.83067011833191,38648500,280275959.38,2.80691003799438,2.3836799621582,25814840,
137,Binance Coin,BNB,2017-12-09 23:59:59,2.86734008789063,2.33034992218018,2.82602000236511,2.61043000221252,27217000,258469116.02,2.80812206268311,2.44605398178101,23771040,
138,Binance Coin,BNB,2017-12-10 23:59:59,2.69544005393982,2.21169996261597,2.66133999824524,2.48337006568909,19258500,245888397.18,2.86640205383301,2.53451600074768,26394700,
139,Binance Coin,BNB,2017-12-11 23:59:59,2.8244800567627,2.50335001945496,2.51302003860474,2.70665001869202,19427000,267996243.1,3.20956406593323,2.72073998451233,33092180,
140,Binance Coin,BNB,2017-12-12 23:59:59,2.77830004692078,2.61343002319336,2.72644996643066,2.68475008010864,24523200,265827836.5,3.58975005149841,3.00374999046326,40007260,
141,Binance Coin,BNB,2017-12-13 23:59:59,2.87505006790161,2.57143998146057,2.68707990646362,2.77810001373291,28429500,275070793.4,4.3841760635376,3.41493201255798,54734540,
142,Binance Coin,BNB,2017-12-14 23:59:59,3.15874004364014,2.77266001701355,2.77343988418579,3.15874004364014,40335300,312759482.36,5.05343008041382,3.9568380355835,62373380,
143,Binance Coin,BNB,2017-12-15 23:59:59,4.41125011444092,3.14281988143921,3.15669989585876,3.99615001678467,52745900,395674796.1,5.73074607849121,4.51825804710388,67645360,
144,Binance Coin,BNB,2017-12-16 23:59:59,4.72540998458862,3.91840004920959,4.16846990585327,4.66464996337891,54002400,461865655.1,6.00622205734253,4.87632803916931,66669560,
145,Binance Coin,BNB,2017-12-17 23:59:59,6.7504301071167,4.66934013366699,4.66934013366699,5.75672006607056,98159600,569995874.08,6.20077209472656,5.05547800064087,65250180,
146,Binance Coin,BNB,2017-12-18 23:59:59,6.22132015228272,5.28097009658814,5.79239988327026,5.61584997177124,66623700,556047771.9,5.89323406219482,4.82427196502686,52952780,
147,Binance Coin,BNB,2017-12-19 23:59:59,6.5453200340271,5.57976007461548,5.64699983596802,5.79232978820801,66695200,573521762.62,5.67587203979492,4.62959995269775,46214100,
148,Binance Coin,BNB,2017-12-20 23:59:59,5.78863000869751,4.93316984176636,5.78863000869751,5.17620992660523,47866900,512517256.94,5.42394399642944,4.35337791442871,41610440,
149,Binance Coin,BNB,2017-12-21 23:59:59,5.69816017150879,4.81414985656738,5.18490982055664,5.18000984191895,46905500,512893510.14,5.65726203918457,4.41685190200806,45311940,
150,Binance Coin,BNB,2017-12-22 23:59:59,5.21273994445801,3.51330995559692,5.20546007156372,4.33615016937256,36672600,429339556.1,6.64204998016357,4.75329790115356,69493438.4,
151,Binance Coin,BNB,2017-12-23 23:59:59,5.1345100402832,4.30761003494263,4.39495992660523,4.83926010131836,32930300,479154489.64,7.85994205474854,5.74795398712158,95720518.4,
152,Binance Coin,BNB,2017-12-24 23:59:59,5.28567981719971,4.19864988327026,4.74183988571167,5.28567981719971,43676900,523356319.52,8.87231998443604,6.51628789901733,110994058.4,
153,Binance Coin,BNB,2017-12-25 23:59:59,6.95522022247314,5.25053977966309,5.30857992172241,6.56000995635986,66374400,649532830.14,9.72215404510498,7.38392200469971,116428558.4,
154,Binance Coin,BNB,2017-12-26 23:59:59,10.6220998764038,6.49637985229492,6.55927991867065,9.02941989898682,167812992,894038991.88,10.0833299636841,7.77140207290649,117740459.2,
155,Binance Coin,BNB,2017-12-27 23:59:59,11.3022003173828,8.48659038543701,9.25426006317139,10.1070003509521,167808000,1000734498,9.72673397064209,8.01392412185669,99163441.6,
156,Binance Coin,BNB,2017-12-28 23:59:59,10.1963996887207,8.14927959442139,10.1262998580933,9.32141017913818,109298000,922950089.74,9.2064079284668,7.90845003128052,78886401.6,
157,Binance Coin,BNB,2017-12-29 23:59:59,9.53485012054443,8.53682041168213,9.31861972808838,8.80760002136231,70849400,872075706.4,8.99164600372314,7.92203016281128,77984601.6,
